Study_ID	Sample_ID	SDRF_Row	SDRF_File	Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell line]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[cell type]	Characteristics[genotype]	Characteristics[replicate]	Characteristics[sex]	Characteristics[spike in]	Material Type	Protocol REF	Protocol REF__duplicate_1	Protocol REF__duplicate_2	Protocol REF__duplicate_3	Performer	Extract Name	Material Type__duplicate_1	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF__duplicate_4	Performer__duplicate_1	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[genotype]	Factor Value[RNA interference]	Characteristics[disease]	Characteristics[genetic modification]	Comment[spike in]	Performer__duplicate_2	Performer__duplicate_3	Derived Array Data File	Protocol REF__duplicate_5	Derived Array Data File__duplicate_1	Description	Performer__duplicate_4	Performer__duplicate_5	Protocol REF__duplicate_6	Protocol REF__duplicate_7	Performer__duplicate_6	Protocol REF__duplicate_8	Performer__duplicate_7	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Term Source REF	Term Accession Number	Factor Value[time]	Unit[time unit]	Term Source REF__duplicate_1	Term Accession Number__duplicate_1	Comment[technical replicate group]	Characteristics[recovery]	Unit[time unit]__duplicate_1	Factor Value[recovery]	Unit[time unit]__duplicate_2	Characteristics[compound2]	Characteristics[dose2]	Characteristics[time2]	Unit[concentration unit]__duplicate_1	Term Source REF__duplicate_2	Term Accession Number__duplicate_2	Term Source REF__duplicate_3	Term Accession Number__duplicate_3	Factor Value[compound2]	Factor Value[dose2]	Unit[concentration unit]__duplicate_2	Term Source REF__duplicate_4	Term Accession Number__duplicate_4
E-MTAB-13839	AID_8h_B_parental	44	E-MTAB-13839.sdrf.txt	AID_8h_B_parental	ERS18335248	SAMEA115337365	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_8h_B_parental	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_8h_B_parental	sequencing assay	ERX12059993	AID_8h_B_parental_R2_001.fastq.gz	AID_8h_B_parental_R2_001.fastq.gz	ERR12685879	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/079/ERR12685879/ERR12685879_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_8h_B_parental.bam	P-MTAB-141165	AID_8h_B_parental.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	8	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_8h_B_UPF1-AID7-CT	45	E-MTAB-13839.sdrf.txt	AID_8h_B_UPF1-AID7-CT	ERS18335249	SAMEA115337366	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_8h_B_UPF1-AID7-CT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_8h_B_UPF1-AID7-CT	sequencing assay	ERX12059994	AID_8h_B_UPF1-AID7-CT_R1_001.fastq.gz	AID_8h_B_UPF1-AID7-CT_R1_001.fastq.gz	ERR12685880	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/080/ERR12685880/ERR12685880_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_8h_B_UPF1-AID7-CT.bam	P-MTAB-141165	AID_8h_B_UPF1-AID7-CT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	8	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_8h_B_UPF1-AID7-CT	46	E-MTAB-13839.sdrf.txt	AID_8h_B_UPF1-AID7-CT	ERS18335249	SAMEA115337366	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_8h_B_UPF1-AID7-CT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_8h_B_UPF1-AID7-CT	sequencing assay	ERX12059994	AID_8h_B_UPF1-AID7-CT_R2_001.fastq.gz	AID_8h_B_UPF1-AID7-CT_R2_001.fastq.gz	ERR12685880	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/080/ERR12685880/ERR12685880_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_8h_B_UPF1-AID7-CT.bam	P-MTAB-141165	AID_8h_B_UPF1-AID7-CT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	8	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_8h_B_UPF1-AID7-NT	47	E-MTAB-13839.sdrf.txt	AID_8h_B_UPF1-AID7-NT	ERS18335250	SAMEA115337367	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_8h_B_UPF1-AID7-NT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_8h_B_UPF1-AID7-NT	sequencing assay	ERX12059995	AID_8h_B_UPF1-AID7-NT_R2_001.fastq.gz	AID_8h_B_UPF1-AID7-NT_R2_001.fastq.gz	ERR12685881	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/081/ERR12685881/ERR12685881_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_8h_B_UPF1-AID7-NT.bam	P-MTAB-141165	AID_8h_B_UPF1-AID7-NT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	8	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_8h_B_UPF1-AID7-NT	48	E-MTAB-13839.sdrf.txt	AID_8h_B_UPF1-AID7-NT	ERS18335250	SAMEA115337367	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_8h_B_UPF1-AID7-NT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_8h_B_UPF1-AID7-NT	sequencing assay	ERX12059995	AID_8h_B_UPF1-AID7-NT_R1_001.fastq.gz	AID_8h_B_UPF1-AID7-NT_R1_001.fastq.gz	ERR12685881	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/081/ERR12685881/ERR12685881_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_8h_B_UPF1-AID7-NT.bam	P-MTAB-141165	AID_8h_B_UPF1-AID7-NT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	8	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_A_parental	1	E-MTAB-13839.sdrf.txt	AID_0h_A_parental	ERS18335227	SAMEA115337344	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry	1	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_A_parental	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_A_parental	sequencing assay	ERX12059972	AID_0h_A_parental_R2_001.fastq.gz	AID_0h_A_parental_R2_001.fastq.gz	ERR12685858	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/058/ERR12685858/ERR12685858_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_A_parental.bam	P-MTAB-141165	AID_0h_A_parental.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_A_parental	2	E-MTAB-13839.sdrf.txt	AID_0h_A_parental	ERS18335227	SAMEA115337344	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry	1	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_A_parental	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_A_parental	sequencing assay	ERX12059972	AID_0h_A_parental_R1_001.fastq.gz	AID_0h_A_parental_R1_001.fastq.gz	ERR12685858	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/058/ERR12685858/ERR12685858_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_A_parental.bam	P-MTAB-141165	AID_0h_A_parental.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_A_UPF1-AID7-CT	3	E-MTAB-13839.sdrf.txt	AID_0h_A_UPF1-AID7-CT	ERS18335228	SAMEA115337345	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)	1	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_A_UPF1-AID7-CT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_A_UPF1-AID7-CT	sequencing assay	ERX12059973	AID_0h_A_UPF1-AID7-CT_R1_001.fastq.gz	AID_0h_A_UPF1-AID7-CT_R1_001.fastq.gz	ERR12685859	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/059/ERR12685859/ERR12685859_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_A_UPF1-AID7-CT.bam	P-MTAB-141165	AID_0h_A_UPF1-AID7-CT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_A_UPF1-AID7-CT	4	E-MTAB-13839.sdrf.txt	AID_0h_A_UPF1-AID7-CT	ERS18335228	SAMEA115337345	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)	1	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_A_UPF1-AID7-CT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_A_UPF1-AID7-CT	sequencing assay	ERX12059973	AID_0h_A_UPF1-AID7-CT_R2_001.fastq.gz	AID_0h_A_UPF1-AID7-CT_R2_001.fastq.gz	ERR12685859	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/059/ERR12685859/ERR12685859_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_A_UPF1-AID7-CT.bam	P-MTAB-141165	AID_0h_A_UPF1-AID7-CT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_A_UPF1-AID7-NT	5	E-MTAB-13839.sdrf.txt	AID_0h_A_UPF1-AID7-NT	ERS18335229	SAMEA115337346	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_A_UPF1-AID7-NT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_A_UPF1-AID7-NT	sequencing assay	ERX12059974	AID_0h_A_UPF1-AID7-NT_R2_001.fastq.gz	AID_0h_A_UPF1-AID7-NT_R2_001.fastq.gz	ERR12685860	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/060/ERR12685860/ERR12685860_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_A_UPF1-AID7-NT.bam	P-MTAB-141165	AID_0h_A_UPF1-AID7-NT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_A_UPF1-AID7-NT	6	E-MTAB-13839.sdrf.txt	AID_0h_A_UPF1-AID7-NT	ERS18335229	SAMEA115337346	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_A_UPF1-AID7-NT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_A_UPF1-AID7-NT	sequencing assay	ERX12059974	AID_0h_A_UPF1-AID7-NT_R1_001.fastq.gz	AID_0h_A_UPF1-AID7-NT_R1_001.fastq.gz	ERR12685860	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/060/ERR12685860/ERR12685860_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_A_UPF1-AID7-NT.bam	P-MTAB-141165	AID_0h_A_UPF1-AID7-NT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_B_parental	7	E-MTAB-13839.sdrf.txt	AID_0h_B_parental	ERS18335230	SAMEA115337347	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_B_parental	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_B_parental	sequencing assay	ERX12059975	AID_0h_B_parental_R2_001.fastq.gz	AID_0h_B_parental_R2_001.fastq.gz	ERR12685861	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/061/ERR12685861/ERR12685861_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_B_parental.bam	P-MTAB-141165	AID_0h_B_parental.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_B_parental	8	E-MTAB-13839.sdrf.txt	AID_0h_B_parental	ERS18335230	SAMEA115337347	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_B_parental	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_B_parental	sequencing assay	ERX12059975	AID_0h_B_parental_R1_001.fastq.gz	AID_0h_B_parental_R1_001.fastq.gz	ERR12685861	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/061/ERR12685861/ERR12685861_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_B_parental.bam	P-MTAB-141165	AID_0h_B_parental.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_B_UPF1-AID7-CT	9	E-MTAB-13839.sdrf.txt	AID_0h_B_UPF1-AID7-CT	ERS18335231	SAMEA115337348	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_B_UPF1-AID7-CT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_B_UPF1-AID7-CT	sequencing assay	ERX12059976	AID_0h_B_UPF1-AID7-CT_R2_001.fastq.gz	AID_0h_B_UPF1-AID7-CT_R2_001.fastq.gz	ERR12685862	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/062/ERR12685862/ERR12685862_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_B_UPF1-AID7-CT.bam	P-MTAB-141165	AID_0h_B_UPF1-AID7-CT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_B_UPF1-AID7-CT	10	E-MTAB-13839.sdrf.txt	AID_0h_B_UPF1-AID7-CT	ERS18335231	SAMEA115337348	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_B_UPF1-AID7-CT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_B_UPF1-AID7-CT	sequencing assay	ERX12059976	AID_0h_B_UPF1-AID7-CT_R1_001.fastq.gz	AID_0h_B_UPF1-AID7-CT_R1_001.fastq.gz	ERR12685862	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/062/ERR12685862/ERR12685862_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-cterm AID7-v5 P2A BSD/Hygro (U1D9c7)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_B_UPF1-AID7-CT.bam	P-MTAB-141165	AID_0h_B_UPF1-AID7-CT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_B_UPF1-AID7-NT	11	E-MTAB-13839.sdrf.txt	AID_0h_B_UPF1-AID7-NT	ERS18335232	SAMEA115337349	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_B_UPF1-AID7-NT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_B_UPF1-AID7-NT	sequencing assay	ERX12059977	AID_0h_B_UPF1-AID7-NT_R1_001.fastq.gz	AID_0h_B_UPF1-AID7-NT_R1_001.fastq.gz	ERR12685863	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/063/ERR12685863/ERR12685863_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_B_UPF1-AID7-NT.bam	P-MTAB-141165	AID_0h_B_UPF1-AID7-NT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_0h_B_UPF1-AID7-NT	12	E-MTAB-13839.sdrf.txt	AID_0h_B_UPF1-AID7-NT	ERS18335232	SAMEA115337349	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_0h_B_UPF1-AID7-NT	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_0h_B_UPF1-AID7-NT	sequencing assay	ERX12059977	AID_0h_B_UPF1-AID7-NT_R2_001.fastq.gz	AID_0h_B_UPF1-AID7-NT_R2_001.fastq.gz	ERR12685863	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/063/ERR12685863/ERR12685863_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_0h_B_UPF1-AID7-NT.bam	P-MTAB-141165	AID_0h_B_UPF1-AID7-NT.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032																		
E-MTAB-13839	AID_12h_A_parental	13	E-MTAB-13839.sdrf.txt	AID_12h_A_parental	ERS18335233	SAMEA115337350	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry	1	male	none	cell	P-MTAB-141162	P-MTAB-141166	P-MTAB-141167	P-MTAB-141163	Paul O. Wulf	AID_12h_A_parental	RNA	PAIRED	PolyA	TRANSCRIPTOMIC		RNA-Seq			P-MTAB-141164	Paul O. Wulf	AID_12h_A_parental	sequencing assay	ERX12059978	AID_12h_A_parental_R1_001.fastq.gz	AID_12h_A_parental_R1_001.fastq.gz	ERR12685864	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/064/ERR12685864/ERR12685864_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry		colorectal adenocarcinoma	CRISPR/Cas9		Paul O. Wulf	Paul O. Wulf	AID_12h_A_parental.bam	P-MTAB-141165	AID_12h_A_parental.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141165	P-MTAB-141168	V. Boehm	P-MTAB-141168	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	12	hour	EFO	UO_0000032																		
