Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell line]	Characteristics[genotype]	Material Type	Description	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[genotype]	Factor Value[RNA interference]
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006200038_106050_S11_L001_R1_001.fastq.gz	A006200038_106050_S11_L001_R1_001.fastq.gz	ERR3618052	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/002/ERR3618052/ERR3618052_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006200038_106050_S11_L001_R2_001.fastq.gz	A006200038_106050_S11_L001_R2_001.fastq.gz	ERR3618052	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/002/ERR3618052/ERR3618052_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006200038_106050_S11_L002_R1_001.fastq.gz	A006200038_106050_S11_L002_R1_001.fastq.gz	ERR3618053	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/003/ERR3618053/ERR3618053_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006200038_106050_S11_L002_R2_001.fastq.gz	A006200038_106050_S11_L002_R2_001.fastq.gz	ERR3618053	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/003/ERR3618053/ERR3618053_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006850026_106050_S11_L003_R1_001.fastq.gz	A006850026_106050_S11_L003_R1_001.fastq.gz	ERR3618054	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/004/ERR3618054/ERR3618054_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006850026_106050_S11_L003_R2_001.fastq.gz	A006850026_106050_S11_L003_R2_001.fastq.gz	ERR3618054	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/004/ERR3618054/ERR3618054_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006850026_106050_S11_L004_R1_001.fastq.gz	A006850026_106050_S11_L004_R1_001.fastq.gz	ERR3618055	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/005/ERR3618055/ERR3618055_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106050	ERS3917168	SAMEA6116908	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106050	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106050	sequencing assay	ERX3613473	A006850026_106050_S11_L004_R2_001.fastq.gz	A006850026_106050_S11_L004_R2_001.fastq.gz	ERR3618055	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/005/ERR3618055/ERR3618055_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006200038_106052_S12_L001_R1_001.fastq.gz	A006200038_106052_S12_L001_R1_001.fastq.gz	ERR3618056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/006/ERR3618056/ERR3618056_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006200038_106052_S12_L001_R2_001.fastq.gz	A006200038_106052_S12_L001_R2_001.fastq.gz	ERR3618056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/006/ERR3618056/ERR3618056_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006200038_106052_S12_L002_R1_001.fastq.gz	A006200038_106052_S12_L002_R1_001.fastq.gz	ERR3618057	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/007/ERR3618057/ERR3618057_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006200038_106052_S12_L002_R2_001.fastq.gz	A006200038_106052_S12_L002_R2_001.fastq.gz	ERR3618057	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/007/ERR3618057/ERR3618057_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006850026_106052_S12_L003_R1_001.fastq.gz	A006850026_106052_S12_L003_R1_001.fastq.gz	ERR3618058	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/008/ERR3618058/ERR3618058_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006850026_106052_S12_L003_R2_001.fastq.gz	A006850026_106052_S12_L003_R2_001.fastq.gz	ERR3618058	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/008/ERR3618058/ERR3618058_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006850026_106052_S12_L004_R1_001.fastq.gz	A006850026_106052_S12_L004_R1_001.fastq.gz	ERR3618059	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/009/ERR3618059/ERR3618059_1.fastq.gz	CASC3 knockout (T)	Luc siRNA
106052	ERS3917169	SAMEA6116909	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	T3	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106052	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106052	sequencing assay	ERX3613474	A006850026_106052_S12_L004_R2_001.fastq.gz	A006850026_106052_S12_L004_R2_001.fastq.gz	ERR3618059	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/009/ERR3618059/ERR3618059_2.fastq.gz	CASC3 knockout (T)	Luc siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006200038_106054_S13_L001_R1_001.fastq.gz	A006200038_106054_S13_L001_R1_001.fastq.gz	ERR3618060	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/000/ERR3618060/ERR3618060_1.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006200038_106054_S13_L001_R2_001.fastq.gz	A006200038_106054_S13_L001_R2_001.fastq.gz	ERR3618060	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/000/ERR3618060/ERR3618060_2.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006200038_106054_S13_L002_R1_001.fastq.gz	A006200038_106054_S13_L002_R1_001.fastq.gz	ERR3618061	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/001/ERR3618061/ERR3618061_1.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006200038_106054_S13_L002_R2_001.fastq.gz	A006200038_106054_S13_L002_R2_001.fastq.gz	ERR3618061	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/001/ERR3618061/ERR3618061_2.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006850026_106054_S13_L003_R1_001.fastq.gz	A006850026_106054_S13_L003_R1_001.fastq.gz	ERR3618062	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/002/ERR3618062/ERR3618062_1.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006850026_106054_S13_L003_R2_001.fastq.gz	A006850026_106054_S13_L003_R2_001.fastq.gz	ERR3618062	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/002/ERR3618062/ERR3618062_2.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006850026_106054_S13_L004_R1_001.fastq.gz	A006850026_106054_S13_L004_R1_001.fastq.gz	ERR3618063	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/003/ERR3618063/ERR3618063_1.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106054	ERS3917170	SAMEA6116910	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC1	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106054	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106054	sequencing assay	ERX3613475	A006850026_106054_S13_L004_R2_001.fastq.gz	A006850026_106054_S13_L004_R2_001.fastq.gz	ERR3618063	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/003/ERR3618063/ERR3618063_2.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106056	ERS3917171	SAMEA6116911	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106056	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106056	sequencing assay	ERX3613476	A006200038_106056_S14_L001_R1_001.fastq.gz	A006200038_106056_S14_L001_R1_001.fastq.gz	ERR3618064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/004/ERR3618064/ERR3618064_1.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106056	ERS3917171	SAMEA6116911	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106056	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106056	sequencing assay	ERX3613476	A006200038_106056_S14_L001_R2_001.fastq.gz	A006200038_106056_S14_L001_R2_001.fastq.gz	ERR3618064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/004/ERR3618064/ERR3618064_2.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106056	ERS3917171	SAMEA6116911	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106056	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106056	sequencing assay	ERX3613476	A006200038_106056_S14_L002_R1_001.fastq.gz	A006200038_106056_S14_L002_R1_001.fastq.gz	ERR3618065	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/005/ERR3618065/ERR3618065_1.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106056	ERS3917171	SAMEA6116911	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106056	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106056	sequencing assay	ERX3613476	A006200038_106056_S14_L002_R2_001.fastq.gz	A006200038_106056_S14_L002_R2_001.fastq.gz	ERR3618065	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/005/ERR3618065/ERR3618065_2.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106056	ERS3917171	SAMEA6116911	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106056	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106056	sequencing assay	ERX3613476	A006850026_106056_S14_L003_R1_001.fastq.gz	A006850026_106056_S14_L003_R1_001.fastq.gz	ERR3618066	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/006/ERR3618066/ERR3618066_1.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
106056	ERS3917171	SAMEA6116911	Homo sapiens	Flp-In-T-REx-293	CASC3 knockout (T)	cell	TC2	P-MTAB-90678	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90679	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	P-MTAB-90680	Gehring lab - Institute for Genetics, University of Cologne, 50674 Cologne, Germany	106056	PAIRED	Inverse rRNA selection	TRANSCRIPTOMIC	first strand	ssRNA-seq	230	185	P-MTAB-90681	Cologne Center for Genomics (CCG), University of Cologne, 50931 Cologne, Germany	106056	sequencing assay	ERX3613476	A006850026_106056_S14_L003_R2_001.fastq.gz	A006850026_106056_S14_L003_R2_001.fastq.gz	ERR3618066	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/006/ERR3618066/ERR3618066_2.fastq.gz	CASC3 knockout (T)	Casc3 siRNA
